Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,File_method,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,File_class,CountClassBase_class,CountClassCoupled_class,CountClassDerived_class,MaxInheritanceTree_class,PercentLackOfCohesion_class,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyString.java,7.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,51.0,6.0,24.0,10.0,11.0,21.0,,,,,,12.0,17.0,9.0,,10.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.88,4.0,4.0,4.0,4.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyString.java,7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyString.java,1.0,5.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyStruct.java,14.0,0.0,10.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,18.0,,,,18.0,18.0,8.0,,,,18.0,,,0.0,,3.0,8.0,7.0,,344.0,36.0,205.0,59.0,121.0,103.0,,,,,,116.0,161.0,63.0,,106.0,,,,,,,10.0,10.0,17.0,17.0,5.0,,0.0,4.0,,0.0,,0.5,44.0,44.0,52.0,52.0,25.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyStruct.java,1.0,5.941176470588236,14.0,1.0,3.941176470588236,14.0,1.0,6.647058823529412,72.0,0.0,0.7647058823529411,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyStruct.java,3.0,15.0,5.0,3.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyTimestamp.java,12.0,0.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,5.0,,,,5.0,4.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,107.0,9.0,56.0,21.0,28.0,42.0,,,,,,29.0,39.0,18.0,,22.0,,,,,,,4.0,4.0,4.0,4.0,1.0,,0.0,2.0,,0.0,,0.75,9.0,9.0,9.0,9.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyTimestamp.java,5.0,6.0,8.0,1.0,4.0,8.0,1.0,3.0,6.0,0.0,1.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyTimestamp.java,1.0,13.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUnion.java,17.0,1.0,12.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,7.0,,,,7.0,7.0,6.0,,,,7.0,,,0.0,,2.0,0.0,5.0,,185.0,20.0,95.0,32.0,59.0,71.0,,,,,,50.0,69.0,29.0,,44.0,,,,,,,6.0,6.0,8.0,8.0,1.0,,0.0,4.0,,0.0,,0.75,18.0,18.0,20.0,20.0,7.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUnion.java,3.0,5.4,8.0,2.0,5.4,13.0,1.0,3.2,6.0,0.0,1.4,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUnion.java,1.0,6.0,0.0,3.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUtils.java,33.0,2.0,23.0,8.0,6.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,12.0,2.0,13.0,,,,13.0,1.0,0.0,,,,13.0,,,1.0,,1.0,0.0,11.0,,504.0,43.0,338.0,90.0,222.0,124.0,,,,,,176.0,226.0,85.0,,165.0,,,,,,,18.0,8.0,18.0,9.0,6.0,,0.0,4.0,,0.0,,0.37,73.0,48.0,81.0,56.0,29.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUtils.java,4.0,10.333333333333334,33.0,1.0,6.666666666666667,37.0,1.0,7.75,18.0,0.0,1.9166666666666667,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyUtils.java,1.0,43.0,0.0,1.0,92.0,60,9,4,0,4,4,4,18,18,46,11,2,2
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyVoid.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,2.0,,0.0,0.0,1.0,,36.0,5.0,14.0,8.0,2.0,17.0,,,,,,5.0,9.0,7.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.21,3.0,3.0,3.0,3.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyVoid.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyVoid.java,1.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleDeserializeRead.java,12.0,1.0,11.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,1.0,4.0,52.0,,,,52.0,51.0,38.0,,,,52.0,,,0.0,,1.0,0.0,51.0,,959.0,115.0,643.0,212.0,344.0,201.0,,,,,,311.0,422.0,173.0,,262.0,,,,,,,57.0,42.0,80.0,65.0,47.0,,0.0,4.0,,0.0,,0.31,119.0,104.0,142.0,127.0,100.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleDeserializeRead.java,0.0,3.1463414634146343,47.0,1.0,3.682926829268293,51.0,1.0,96.65853658536584,3910.0,0.0,0.3170731707317073,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleDeserializeRead.java,11.0,68.0,0.0,3.0,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleSerializeWrite.java,12.0,3.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,26.0,,,,26.0,26.0,14.0,,,,26.0,,,0.0,,1.0,0.0,25.0,,489.0,102.0,286.0,105.0,135.0,101.0,,,,,,146.0,201.0,80.0,,128.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.35,54.0,54.0,54.0,54.0,26.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleSerializeWrite.java,1.0,5.041666666666667,9.0,2.0,4.5,7.0,1.0,2.458333333333333,4.0,0.0,0.875,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleSerializeWrite.java,2.0,31.0,0.0,1.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyListObjectInspector.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,13.0,,,,13.0,13.0,3.0,,,,13.0,,,0.0,,0.0,2.0,11.0,,131.0,18.0,78.0,39.0,27.0,35.0,,,,,,35.0,52.0,31.0,,22.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.45,16.0,16.0,16.0,16.0,13.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyListObjectInspector.java,1.0,1.6363636363636365,2.0,1.0,1.6363636363636365,2.0,1.0,1.2727272727272727,2.0,0.0,0.2727272727272727,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyListObjectInspector.java,2.0,10.0,0.0,1.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyMapObjectInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,16.0,,,,16.0,16.0,5.0,,,,16.0,,,0.0,,0.0,3.0,13.0,,147.0,23.0,97.0,46.0,34.0,27.0,,,,,,43.0,62.0,33.0,,30.0,,,,,,,2.0,2.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.28,19.0,19.0,20.0,20.0,16.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyMapObjectInspector.java,1.0,2.4615384615384617,5.0,1.0,1.5384615384615383,2.0,1.0,1.1538461538461535,2.0,0.0,0.1538461538461538,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyMapObjectInspector.java,2.0,11.0,0.0,1.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyObjectInspectorFactory.java,14.0,0.0,14.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,12.0,4.0,13.0,,,,13.0,1.0,0.0,,,,13.0,,,0.0,,2.0,0.0,11.0,,253.0,23.0,201.0,95.0,101.0,29.0,,,,,,75.0,99.0,40.0,,75.0,,,,,,,6.0,5.0,6.0,5.0,1.0,,0.0,2.0,,0.0,,0.14,24.0,23.0,24.0,23.0,13.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyObjectInspectorFactory.java,5.0,8.916666666666666,16.0,2.0,5.083333333333333,11.0,1.0,2.583333333333333,14.0,0.0,0.6666666666666666,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyObjectInspectorFactory.java,1.0,15.0,0.0,1.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazySimpleStructObjectInspector.java,8.0,1.0,7.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,14.0,,,,14.0,14.0,2.0,,,,14.0,,,0.0,,0.0,4.0,10.0,,171.0,28.0,110.0,56.0,40.0,33.0,,,,,,43.0,65.0,37.0,,33.0,,,,,,,5.0,5.0,6.0,6.0,5.0,,0.0,2.0,,0.0,,0.3,20.0,20.0,21.0,21.0,18.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazySimpleStructObjectInspector.java,1.0,3.8,10.0,1.0,2.6,7.0,1.0,1.6,5.0,0.0,0.3,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazySimpleStructObjectInspector.java,1.0,12.0,1.0,3.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyUnionObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,13.0,,,,13.0,13.0,3.0,,,,13.0,,,0.0,,0.0,3.0,10.0,,119.0,19.0,76.0,40.0,22.0,24.0,,,,,,34.0,50.0,30.0,,21.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.32,15.0,15.0,15.0,15.0,13.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyUnionObjectInspector.java,0.0,1.818181818181818,5.0,1.0,1.818181818181818,4.0,1.0,1.181818181818182,2.0,0.0,0.1818181818181818,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyUnionObjectInspector.java,2.0,11.0,0.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/AbstractPrimitiveLazyObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,2.0,2.0,,48.0,6.0,22.0,13.0,4.0,20.0,,,,,,9.0,14.0,10.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.91,5.0,5.0,5.0,5.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/AbstractPrimitiveLazyObjectInspector.java,0.0,4.0,8.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/AbstractPrimitiveLazyObjectInspector.java,1.0,3.0,17.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBinaryObjectInspector.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,52.0,7.0,28.0,16.0,6.0,17.0,,,,,,11.0,17.0,11.0,,6.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.61,7.0,7.0,7.0,7.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBinaryObjectInspector.java,1.0,1.0,1.0,2.0,2.333333333333333,3.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBinaryObjectInspector.java,2.0,6.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBooleanObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,6.0,,,,6.0,6.0,1.0,,,,6.0,,,1.0,,0.0,0.0,5.0,,61.0,9.0,31.0,18.0,7.0,21.0,,,,,,12.0,19.0,13.0,,6.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.68,8.0,8.0,8.0,8.0,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBooleanObjectInspector.java,1.0,1.6,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyBooleanObjectInspector.java,2.0,3.0,0.0,3.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyByteObjectInspector.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,1.0,,0.0,0.0,3.0,,50.0,6.0,24.0,15.0,4.0,20.0,,,,,,9.0,14.0,10.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.83,6.0,6.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyByteObjectInspector.java,1.0,1.6666666666666667,2.0,2.0,2.6666666666666665,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyByteObjectInspector.java,2.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDateObjectInspector.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,1.0,2.0,,47.0,6.0,21.0,14.0,3.0,20.0,,,,,,9.0,13.0,10.0,,3.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.95,5.0,5.0,5.0,5.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDateObjectInspector.java,1.0,1.0,1.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDateObjectInspector.java,2.0,6.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDoubleObjectInspector.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,1.0,,0.0,0.0,3.0,,50.0,6.0,24.0,15.0,4.0,20.0,,,,,,9.0,14.0,10.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.83,6.0,6.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDoubleObjectInspector.java,1.0,1.6666666666666667,2.0,2.0,2.6666666666666665,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyDoubleObjectInspector.java,2.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyFloatObjectInspector.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,1.0,,0.0,0.0,3.0,,50.0,6.0,24.0,15.0,4.0,20.0,,,,,,9.0,14.0,10.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.83,6.0,6.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyFloatObjectInspector.java,1.0,1.6666666666666667,2.0,2.0,2.6666666666666665,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyFloatObjectInspector.java,2.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveCharObjectInspector.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,8.0,,,,8.0,8.0,2.0,,,,8.0,,,0.0,,0.0,0.0,8.0,,87.0,14.0,55.0,26.0,20.0,18.0,,,,,,25.0,37.0,21.0,,19.0,,,,,,,3.0,3.0,3.0,3.0,3.0,,0.0,1.0,,0.0,,0.33,11.0,11.0,11.0,11.0,10.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveCharObjectInspector.java,0.0,1.4,2.0,1.0,2.6,6.0,1.0,1.6,3.0,0.0,0.4,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveCharObjectInspector.java,2.0,9.0,0.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveDecimalObjectInspector.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,1.0,2.0,,50.0,8.0,25.0,15.0,6.0,17.0,,,,,,12.0,17.0,12.0,,6.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.68,5.0,5.0,5.0,5.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveDecimalObjectInspector.java,1.0,1.5,2.0,2.0,3.0,4.0,1.0,1.5,2.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveDecimalObjectInspector.java,2.0,6.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveIntervalDayTimeObjectInspector.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,44.0,6.0,21.0,14.0,3.0,17.0,,,,,,9.0,13.0,10.0,,3.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,0.0,,0.81,5.0,5.0,5.0,5.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveIntervalDayTimeObjectInspector.java,1.0,1.0,1.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/LazyHiveIntervalDayTimeObjectInspector.java,2.0,5.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
